,RELIANCE.NS,TCS.NS,INFY.NS
160,0.1924091866567217,0.24255450168084197,0.12633950616521683
161,0.19635416454710763,0.24515776818934182,0.1204483157106202
162,0.20321516236189208,0.24776103469784155,0.13189129079907447
163,0.21669231213958184,0.25379152982848535,0.1347597524976467
164,0.20453833894219797,0.25471414826722166,0.13025669114495653
165,0.1948594613397986,0.25814118297029903,0.13213803576644906
166,0.17878499483721666,0.25682321203469477,0.1398181844043368
167,0.17265900543547708,0.24842006864541027,0.13770541632873579
168,0.17893203687903203,0.26357852815622423,0.15005826062589245
169,0.1716054283536138,0.25710332812628317,0.1455859795073159
170,0.18846400697030397,0.2558015494327334,0.14388954496980766
171,0.1968932290133052,0.25730093165506723,0.14737484621888602
172,0.18574413278878454,0.25759748238754315,0.14617190161612686
173,0.17684916550446173,0.2462287831937326,0.14830008267671496
174,0.18410245480500398,0.2454708990020052,0.15360530528664007
175,0.1844208889431347,0.25253915201713156,0.14793007956530435
176,0.1710662966220723,0.25542268005651964,0.143149310067684
177,0.16677813094699212,0.2543022641699328,0.13892359097303997
178,0.1636416152252147,0.25665833234838603,0.13932469446958767
179,0.16694965757399538,0.2649790601343995,0.13041091246654818
180,0.1740801876218785,0.29638338032153916,0.13839936654003776
181,0.17336966379402174,0.29135796771266936,0.14330353138927565
182,0.18356318854277476,0.27783060995012304,0.13815266730852366
183,0.18471497302676532,0.2932197361905627,0.14243985539967396
184,0.1867732252854598,0.29152270195967817,0.14567845741723828
185,0.17390879552556315,0.31519939582575635,0.15591853363879393
186,0.16087277187331928,0.28465205247333586,0.1447223035177142
187,0.12027003134195069,0.2523416454478808,0.13158298536347268
188,0.08429850973966868,0.2648141319683241,0.14231636857633545
189,0.1139725825785517,0.25654304746333984,0.13605531221790973
190,0.10448961529032752,0.2612388946186586,0.1380909696327149
191,0.11039504162934433,0.24535542019789242,0.1274190096804979
192,0.10338693450740066,0.22438074612493947,0.11070168368795313
193,0.12237735366903701,0.20406534839838847,0.11406368105713499
194,0.12884636269211114,0.21434674338622056,0.12640115810516506
195,0.14063269715228466,0.21856462852233377,0.12421123363290776
196,0.13450670775054507,0.20772304983109163,0.1304416927006618
197,0.11000295193961807,0.20238474880839158,0.11699388616737644
198,0.09106156921370145,0.19902359810816433,0.11477308998928448
199,0.08716542596300347,0.18074561105400727,0.10098596910698121
200,0.08277932194717164,0.18234723710416384,0.0961743279035262
201,0.07545261252373758,0.18383314195137462,0.09988469532210414
202,0.08236268040691364,0.16603408651175572,0.09043735877052123
203,0.10338693450740066,0.1897772946176502,0.09739035296238707
204,0.0882926249637902,0.19763654350511234,0.10665067558040286
205,0.09037546270568864,0.2119518913944633,0.12336292489243261
206,0.08792505349192392,0.21115919873029548,0.1110782270274146
207,0.09706493389346982,0.20379531609825913,0.10830320369183521
208,0.10461217274695489,0.1963321469041645,0.1106416325031222
209,0.1113751649556437,0.21015198309878985,0.11092235921484511
210,0.11460965265084477,0.213272674156532,0.11656579851313625
211,0.10615584512463994,0.2023918268543195,0.10658833760254716
212,0.09956437954295427,0.2042575221933099,0.10951913727897511
